,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,頭馬距離,沿途走位,完成時間,獨贏賠率,Date,RaceNo,Venue,Class,Distance,VenueCondition,RaceStakes,WinnerNo,nHorse,Winner,PLACE
11,12,3,加州凱歌(D067),陳嘉熙,告東尼,126,1291,12,9-1/2,3 4 12,1:10.88,54.0,2022-01-19,9,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",2,12,False,False
7,8,4,閃耀榮光(B372),蔡明紹,容天鵬,131,1228,6,3-1/2,6 6 8,1:09.93,23.0,2022-01-19,9,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",2,12,False,False
5,6,5,富祿(C352),班德禮,韋達,130,1105,10,2,10 9 6,1:09.67,28.0,2022-01-19,9,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",2,12,False,False
8,9,6,莫浪求(D200),何澤堯,蘇偉賢,129,1216,1,4-3/4,12 11 9,1:10.12,18.0,2022-01-19,9,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",2,12,False,False
3,4,7,上駿之星(E203),潘頓,沈集成,128,1291,7,3/4,1 1 4,1:09.50,3.2,2022-01-19,9,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",2,12,False,False
9,10,8,木火同明(C460),波健士,何良,122,1112,2,5,11 12 10,1:10.15,19.0,2022-01-19,9,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",2,12,False,False
4,5,9,旋風飛影(E300),莫雷拉,蔡約翰,119,1120,9,3/4,9 10 5,1:09.51,2.8,2022-01-19,9,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",2,12,False,False
2,3,10,威之星(E132),巴度,賀賢,116,1077,3,3/4,4 3 3,1:09.48,12.0,2022-01-19,9,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",2,12,False,True
1,2,11,伊臣(G061),潘明輝,羅富全,112,1162,11,頸位,2 2 2,1:09.42,8.5,2022-01-19,9,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",2,12,False,True
10,11,12,銀河飛馬(C275),楊明綸,丁冠豪,114,1047,5,5-1/4,5 5 11,1:10.20,61.0,2022-01-19,9,跑馬地,第三班,1200米,好地,"HK$ 1,570,000",2,12,False,False
2,3,1,綫路之星(G076),莫雷拉,告東尼,133,1070,1,1-1/2,4 4 2 3,1:22.61,6.9,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,True
12,13,2,飛馬英雄(G188),黎海榮,徐雨石,131,1185,8,9-3/4,10 13 14 13,1:23.92,221.0,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,False
7,8,3,美麗喝采(G137),潘頓,沈集成,129,1215,10,4,12 10 10 8,1:23.01,13.0,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,False
3,4,4,勝賢(D169),希威森,方嘉柏,129,1052,6,1-3/4,11 9 8 4,1:22.63,15.0,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,False
13,14,5,美麗多多(D116),薛恩,蔡約翰,128,1113,9,10-1/4,8 7 7 14,1:23.99,20.0,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,False
0,1,6,少爺仔(G094),馬雅,高伯新,128,1244,7,-,6 5 4 1,1:22.36,3.3,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,True,True
5,6,7,總理(D288),梁家俊,姚本輝,126,1155,14,2-3/4,13 14 11 6,1:22.80,12.0,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,False
9,10,8,明欣賞(C327),霍宏聲,賀賢,125,1084,3,4-3/4,2 3 5 10,1:23.13,123.0,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,False
11,12,9,皇龍福將(E110),班德禮,羅富全,122,1075,13,6-3/4,7 12 13 12,1:23.45,16.0,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,False
1,2,10,四季喜(E146),何澤堯,丁冠豪,119,1253,4,1-1/2,5 6 9 2,1:22.59,9.8,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,True
10,11,11,一舖縱橫(B385),潘明輝,葉楚航,115,1093,11,5,14 8 6 11,1:23.16,62.0,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,False
8,9,12,牽旺加富(E127),蔡明紹,韋達,117,1050,12,4-1/4,3 1 3 9,1:23.06,7.7,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,False
6,7,13,自然輝煌(G104),田泰安,呂健威,117,1146,5,3-3/4,9 11 12 7,1:22.96,7.5,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,False
4,5,14,綫路神驊(G078),楊明綸,文家良,115,1012,2,2-1/2,1 2 1 5,1:22.76,23.0,2022-01-23,10,沙田,第三班,1400米,好地,"HK$ 1,570,000",6,14,False,False
1,2,1,顯心星(D216),薛恩,方嘉柏,126,1205,1,頭位,8 8 2,1:08.81,4.1,2022-01-23,3,沙田,國際一級賽,1200米,好地,"HK$ 12,000,000",5,8,False,True
3,4,2,福逸(D176),巴度,高伯新,126,1186,2,1-1/4,5 5 4,1:08.98,6.9,2022-01-23,3,沙田,國際一級賽,1200米,好地,"HK$ 12,000,000",5,8,False,False
5,6,3,速遞奇兵(D449),莫雷拉,蔡約翰,126,1211,7,4,1 2 6,1:09.42,3.9,2022-01-23,3,沙田,國際一級賽,1200米,好地,"HK$ 12,000,000",5,8,False,False
2,3,4,旺蝦王(A299),潘頓,蔡約翰,126,1250,4,3/4,4 6 3,1:08.91,7.7,2022-01-23,3,沙田,國際一級賽,1200米,好地,"HK$ 12,000,000",5,8,False,True
0,1,5,當家猴王(D142),何澤堯,韋達,126,1098,6,-,7 7 1,1:08.78,18.0,2022-01-23,3,沙田,國際一級賽,1200米,好地,"HK$ 12,000,000",5,8,True,True
7,8,6,錶之智能(D139),潘明輝,告東尼,126,1098,5,4-3/4,2 1 8,1:09.55,45.0,2022-01-23,3,沙田,國際一級賽,1200米,好地,"HK$ 12,000,000",5,8,False,False
4,5,7,聚才(D108),田泰安,大衛希斯,126,1230,3,1-3/4,6 4 5,1:09.06,8.3,2022-01-23,3,沙田,國際一級賽,1200米,好地,"HK$ 12,000,000",5,8,False,False
6,7,8,八仟師(E330),蔡明紹,羅富全,126,1181,8,4-1/2,3 3 7,1:09.48,4.1,2022-01-23,3,沙田,國際一級賽,1200米,好地,"HK$ 12,000,000",5,8,False,False
12,13,1,新境界(D458),梁家俊,文家良,133,1232,2,6-3/4,4 6 5 13,1:24.06,28.0,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,False
5,6,2,健康第一(E318),何澤堯,大衛希斯,133,1112,6,5,9 10 8 6,1:23.77,14.0,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,False
2,3,3,前進(D162),潘明輝,賀賢,127,1134,5,3-1/2,7 7 6 3,1:23.51,19.0,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,True
4,5,4,星際精英(D281),潘頓,容天鵬,127,1152,7,4-1/2,11 9 10 5,1:23.67,3.1,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,False
0,1,5,美麗在線(G057),莫雷拉,羅富全,126,1122,12,-,2 1 1 1,1:22.97,2.8,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,True,True
13,14,6,弗雷(E047),賀銘年,沈集成,126,1207,10,6-3/4,10 12 12 14,1:24.06,9.2,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,False
9,10,7,機械戰士(C532),班德禮,姚本輝,126,1147,13,6,14 14 14 10,1:23.93,16.0,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,False
10,11,8,超級黃蜂(G043),希威森,韋達,125,1054,1,6,5 5 9 11,1:23.94,180.0,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,False
8,9,9,時時奪綵(G017),波健士,蔡約翰,123,1230,8,5-1/2,3 3 2 9,1:23.85,131.0,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,False
3,4,10,雪戰神駒(B371),薛恩,高伯新,123,1127,4,4-1/4,8 8 7 4,1:23.66,46.0,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,False
7,8,11,新威煌(E095),蔡明紹,蘇保羅,123,1231,14,5-1/2,12 13 13 8,1:23.85,8.3,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,False
11,12,12,一樣滿意(G023),巴度,呂健威,123,1098,3,6-3/4,1 2 4 12,1:24.04,145.0,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,False
1,2,13,銀亮威龍(E283),馬雅,葉楚航,119,1086,11,2-1/2,6 4 3 2,1:23.36,80.0,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,True
6,7,14,合夥贛勁(D051),田泰安,蘇偉賢,118,1200,9,5-1/2,13 11 11 7,1:23.85,27.0,2022-01-23,4,沙田,第四班,1400米,好地,"HK$ 1,040,000",5,14,False,False
10,11,1,連連歡呼(G195),莫雷拉,告東尼,133,1245,2,4-3/4,11 9 11,1:10.40,3.1,2022-01-23,5,沙田,第三班,1200米,好地,"HK$ 1,570,000",9,11,False,False
6,7,2,飛馬將軍(G189),班德禮,丁冠豪,131,1042,4,3,5 5 7,1:10.11,93.0,2022-01-23,5,沙田,第三班,1200米,好地,"HK$ 1,570,000",9,11,False,False
8,9,3,團結精神(B230),潘明輝,蘇偉賢,129,1224,10,3-1/2,2 2 9,1:10.17,18.0,2022-01-23,5,沙田,第三班,1200米,好地,"HK$ 1,570,000",9,11,False,False
9,10,4,星運男爵(D250),薛恩,方嘉柏,129,1104,3,4-1/2,10 11 10,1:10.36,15.0,2022-01-23,5,沙田,第三班,1200米,好地,"HK$ 1,570,000",9,11,False,False
5,6,5,帝豪寶寶(A050),田泰安,沈集成,127,1261,5,2-1/2,6 6 6,1:10.04,31.0,2022-01-23,5,沙田,第三班,1200米,好地,"HK$ 1,570,000",9,11,False,False
4,5,6,逆市奇爸(E321),潘頓,容天鵬,126,1306,11,2-1/4,1 1 5,1:09.98,3.7,2022-01-23,5,沙田,第三班,1200米,好地,"HK$ 1,570,000",9,11,False,False
2,3,7,心之行(E380),何澤堯,呂健威,125,1094,8,1/2,4 3 3,1:09.73,4.7,2022-01-23,5,沙田,第三班,1200米,好地,"HK$ 1,570,000",9,11,False,True
1,2,8,戰熊三千(C457),蔡明紹,賀賢,122,1232,7,頸位,7 8 2,1:09.69,9.4,2022-01-23,5,沙田,第三班,1200米,好地,"HK$ 1,570,000",9,11,False,True
0,1,9,以戰得勝(E422),梁家俊,羅富全,117,1091,9,-,9 10 1,1:09.62,10.0,2022-01-23,5,沙田,第三班,1200米,好地,"HK$ 1,570,000",9,11,True,True
7,8,10,興圖繽紛(G099),希威森,蘇保羅,117,1149,6,3-1/2,3 4 8,1:10.17,109.0,2022-01-23,5,沙田,第三班,1200米,好地,"HK$ 1,570,000",9,11,False,False
3,4,11,必跑得(E464),楊明綸,大衛希斯,113,1144,1,2,8 7 4,1:09.93,27.0,2022-01-23,5,沙田,第三班,1200米,好地,"HK$ 1,570,000",9,11,False,False
0,1,1,得勝多(E161),蔡明紹,姚本輝,133,1045,4,-,4 5 5 5 1,1:48.51,4.9,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,True,True
12,13,2,博愛友威(C152),馬雅,沈集成,133,1108,13,6-1/2,13 10 9 8 13,1:49.54,28.0,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,False
6,7,3,巴基之友(B370),田泰安,蘇偉賢,133,1070,3,2-1/2,3 3 4 4 7,1:48.91,14.0,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,False
8,9,4,博愛之光(E139),薛恩,大衛希斯,129,1028,12,3,11 12 12 9 9,1:48.99,18.0,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,False
9,10,5,錶之皇者(B398),班德禮,蘇保羅,129,1278,6,4,7 8 8 10 10,1:49.15,24.0,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,False
7,8,6,鐘意寶(D388),霍宏聲,方嘉柏,128,1337,9,2-3/4,9 9 10 12 8,1:48.94,7.4,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,False
1,2,7,正本開心(C227),梁家俊,羅富全,127,1163,5,頸位,6 6 6 7 2,1:48.58,17.0,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,True
5,6,8,幸運精選(B114),潘頓,容天鵬,125,1206,1,2-1/4,2 2 2 2 6,1:48.86,7.1,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,False
3,4,9,超班福星(C183),賀銘年,丁冠豪,125,1097,8,1-1/2,8 7 7 6 4,1:48.74,11.0,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,False
2,3,10,紅麗舍(A005),莫雷拉,文家良,122,1164,2,1/2,5 4 3 3 3,1:48.60,4.7,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,True
11,12,11,威力飛馳(D423),潘明輝,賀賢,119,1172,7,5-1/4,10 13 13 13 12,1:49.36,13.0,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,False
4,5,12,皮具之星(C307),楊明綸,容天鵬,118,1286,10,1-1/2,12 11 11 11 5,1:48.76,28.0,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,False
10,11,13,會展達人(C505),巴度,葉楚航,115,1273,11,4-1/4,1 1 1 1 11,1:49.18,15.0,2022-01-23,6,沙田,第四班,1800米,好地,"HK$ 1,040,000",1,13,False,False
1,2,1,金鎗六十(C238),何澤堯,呂健威,126,1117,1,3/4,6 7 7 2,1:34.96,1.0,2022-01-23,7,沙田,國際一級賽,1600米,好地,"HK$ 12,000,000",3,7,False,True
3,4,2,幸福笑容(C199),梁家俊,沈集成,126,1252,7,3,5 5 5 4,1:35.31,14.0,2022-01-23,7,沙田,國際一級賽,1600米,好地,"HK$ 12,000,000",3,7,False,False
0,1,3,夏威夷(C150),潘頓,蔡約翰,126,1150,4,-,2 2 2 1,1:34.82,15.0,2022-01-23,7,沙田,國際一級賽,1600米,好地,"HK$ 12,000,000",3,7,True,True
2,3,4,將王(E198),薛恩,韋達,126,1156,3,1-1/2,4 4 3 3,1:35.08,25.0,2022-01-23,7,沙田,國際一級賽,1600米,好地,"HK$ 12,000,000",3,7,False,True
4,5,5,達心星(D088),莫雷拉,方嘉柏,126,1169,5,3-1/4,7 6 6 5,1:35.35,27.0,2022-01-23,7,沙田,國際一級賽,1600米,好地,"HK$ 12,000,000",3,7,False,False
5,6,6,健康愉快(D435),巴度,羅富全,126,1179,2,6-1/4,1 1 1 6,1:35.83,29.0,2022-01-23,7,沙田,國際一級賽,1600米,好地,"HK$ 12,000,000",3,7,False,False
6,7,7,黃金甲(C071),班德禮,羅富全,126,1125,6,9-1/4,3 3 4 7,1:36.29,88.0,2022-01-23,7,沙田,國際一級賽,1600米,好地,"HK$ 12,000,000",3,7,False,False
13,14,1,經典之光(E439),梁家俊,蘇偉賢,133,1091,13,6-1/2,13 13 14,1:10.75,8.8,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,False
0,1,2,翩翩君子(G013),莫雷拉,蔡約翰,133,1175,1,-,5 4 1,1:09.70,7.5,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,True,True
3,4,3,鑽飛龍(D111),田泰安,容天鵬,128,1259,3,1,7 7 4,1:09.86,5.0,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,False
1,2,4,風繼續吹(E471),潘頓,姚本輝,127,1140,9,短馬頭位,6 6 2,1:09.71,2.4,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,True
5,6,5,縱橫天下(G123),巫顯東,何良,123,1006,6,1-1/4,11 12 6,1:09.91,192.0,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,False
11,12,6,開心再來(E450),馬雅,沈集成,125,993,8,4-3/4,4 5 12,1:10.44,100.0,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,False
9,10,7,開心蔬菜(G007),賀銘年,大衛希斯,125,1114,7,3-1/2,10 11 10,1:10.24,40.0,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,False
6,7,8,陸知(G120),薛恩,葉楚航,125,1159,12,1-1/4,12 10 7,1:09.91,86.0,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,False
8,9,9,賽得意(E116),潘明輝,羅富全,122,1100,5,2-3/4,1 1 9,1:10.12,6.7,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,False
4,5,10,月球(D409),何澤堯,蘇保羅,122,1124,2,1,2 2 5,1:09.87,14.0,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,False
10,11,11,眾歡笑(D038),蔡明紹,高伯新,120,1025,14,3-1/2,14 14 11,1:10.28,36.0,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,False
12,13,12,奇妙之春(E293),黎海榮,徐雨石,119,1182,4,6,8 9 13,1:10.68,278.0,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,False
7,8,13,電子兄弟(E266),巴度,文家良,118,1243,10,1-3/4,3 3 8,1:09.99,39.0,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,False
2,3,14,對衡之星(E082),希威森,韋達,117,1166,11,短馬頭位,9 8 3,1:09.72,32.0,2022-01-23,8,沙田,第四班,1200米,好地,"HK$ 1,040,000",2,14,False,True
1,2,1,快益善(B478),潘頓,沈集成,133,1094,5,1-3/4,6 5 6 6 2,2:01.87,6.6,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,True
5,6,2,驚喜(E349),波健士,蔡約翰,132,1096,10,5-1/4,12 12 11 13 6,2:02.42,20.0,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,False
13,14,3,又龍串鳳(E461),田泰安,告東尼,132,1038,1,15-1/2,3 4 3 5 14,2:04.09,11.0,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,False
4,5,4,安頌(D381),巴度,蘇偉賢,129,1149,2,5,10 10 10 7 5,2:02.38,9.6,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,False
8,9,5,安承(D059),潘明輝,文家良,123,1086,6,6-1/2,1 1 1 1 9,2:02.63,32.0,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,False
10,11,6,喜蓮心星(E348),薛恩,大衛希斯,125,1190,13,10-1/4,4 2 2 2 11,2:03.23,17.0,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,False
12,13,7,飛輪鑽皇(G097),班德禮,徐雨石,125,1130,11,12-3/4,9 9 8 12 13,2:03.64,25.0,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,False
11,12,8,順風寶(G190),希威森,韋達,124,1064,14,11,5 6 5 8 12,2:03.36,73.0,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,False
2,3,9,多多勇駒(G144),賀銘年,苗禮德,124,1066,7,2,11 11 12 10 3,2:01.93,13.0,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,True
3,4,10,飛天神駒(E412),梁家俊,苗禮德,122,997,3,4,7 7 7 4 4,2:02.24,11.0,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,False
0,1,11,西利哥(D128),莫雷拉,羅富全,121,1132,4,-,8 8 9 9 1,2:01.60,3.7,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,True,True
6,7,12,全才(B213),蔡明紹,葉楚航,121,1073,12,6,13 14 14 14 7,2:02.56,12.0,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,False
9,10,13,超勁勇士(D298),楊明綸,羅富全,118,1104,8,9-3/4,2 3 4 3 10,2:03.16,6.9,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,False
7,8,14,自然力量(C461),巫顯東,姚本輝,112,1115,9,6,14 13 13 11 8,2:02.57,37.0,2022-01-23,9,沙田,第三班,2000米,好地,"HK$ 1,570,000",11,14,False,False
3,4,1,南莊之歌(C480),巴度,沈集成,129,1254,6,3,7 6 4,0:56.33,19.0,2022-01-26,1,跑馬地,第三班,1000米,好地至快地,"HK$ 1,570,000",3,8,False,False
1,2,2,飛凡(E271),波健士,蔡約翰,129,1097,1,2,4 3 2,0:56.17,4.7,2022-01-26,1,跑馬地,第三班,1000米,好地至快地,"HK$ 1,570,000",3,8,False,True
0,1,3,勝不驕(G147),潘頓,呂健威,126,1171,5,-,2 2 1,0:55.85,2.0,2022-01-26,1,跑馬地,第三班,1000米,好地至快地,"HK$ 1,570,000",3,8,True,True
7,8,4,閃電精靈(D071),潘明輝,告東尼,120,1247,8,9-3/4,8 8 8,0:57.40,49.0,2022-01-26,1,跑馬地,第三班,1000米,好地至快地,"HK$ 1,570,000",3,8,False,False
4,5,5,智醒財星(D421),莫雷拉,方嘉柏,121,1198,2,3-3/4,1 1 5,0:56.46,3.6,2022-01-26,1,跑馬地,第三班,1000米,好地至快地,"HK$ 1,570,000",3,8,False,False
5,6,6,事事亨通(D174),蔡明紹,高伯新,121,1237,4,5-3/4,5 5 6,0:56.76,11.0,2022-01-26,1,跑馬地,第三班,1000米,好地至快地,"HK$ 1,570,000",3,8,False,False
2,3,7,萬眾力得(D328),梁家俊,羅富全,119,1156,3,3,3 4 3,0:56.32,17.0,2022-01-26,1,跑馬地,第三班,1000米,好地至快地,"HK$ 1,570,000",3,8,False,True
6,7,8,紅酒之寶(E101),楊明綸,容天鵬,118,1181,7,6-3/4,6 7 7,0:56.94,48.0,2022-01-26,1,跑馬地,第三班,1000米,好地至快地,"HK$ 1,570,000",3,8,False,False
8,9,1,快利寶(A320),潘頓,高伯新,133,1104,12,8,3 2 2 9,1:41.02,9.9,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,False,False
11,12,2,富存鉅星(E248),梁家俊,何良,133,1118,4,16-1/4,8 8 6 12,1:42.34,67.0,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,False,False
4,5,3,日日靚(D070),田泰安,方嘉柏,132,1155,11,6,10 10 11 5,1:40.70,17.0,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,False,False
10,11,4,領航大帝(E148),薛恩,大衛希斯,130,1061,1,9-1/4,7 6 5 11,1:41.21,7.4,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,False,False
7,8,5,川河進駒(E215),何澤堯,蘇保羅,127,1036,3,7,6 7 8 8,1:40.86,15.0,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,False,False
0,1,6,又享耆成(E069),莫雷拉,容天鵬,124,1062,2,-,4 3 3 1,1:39.75,2.1,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,True,True
3,4,7,世紀之威(D301),希威森,賀賢,123,967,9,5,12 12 10 4,1:40.56,122.0,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,False,False
5,6,8,巴基勇士(D312),霍宏聲,蘇偉賢,123,1124,7,6-3/4,5 5 4 6,1:40.84,16.0,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,False,False
2,3,9,華麗傳承(D080),潘明輝,葉楚航,118,1170,5,4-3/4,9 9 9 3,1:40.52,21.0,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,False,True
6,7,10,紅海之星(D317),黎海榮,文家良,117,1048,10,7,2 4 7 7,1:40.85,68.0,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,False,False
9,10,11,友瑩昇(D417),巫顯東,鄭俊偉,112,1049,6,8-3/4,11 11 12 10,1:41.16,28.0,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,False,False
1,2,12,愛逍遙(D190),蔡明紹,徐雨石,113,1058,8,4-1/4,1 1 1 2,1:40.43,5.1,2022-01-26,2,跑馬地,第五班,1650米,好地至快地,"HK$ 780,000",6,12,False,True
10,11,1,高高(D397),霍宏聲,苗禮德,132,1070,8,5-1/4,10 10 11,1:10.46,38.0,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,False,False
6,7,2,妙算騰飛(C519),潘明輝,羅富全,130,1090,7,4-1/4,8 8 7,1:10.33,7.3,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,False,False
8,9,3,添有運(E268),莫雷拉,蘇偉賢,132,1166,5,4-3/4,7 7 9,1:10.41,5.8,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,False,False
5,6,4,紅磚閃耀(E405),班德禮,姚本輝,130,1035,10,4-1/4,11 11 6,1:10.33,55.0,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,False,False
11,12,5,東方繁華(D232),何澤堯,徐雨石,129,1097,9,6,12 12 12,1:10.58,26.0,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,False,False
3,4,6,神朗金剛(D177),田泰安,葉楚航,129,1074,2,3,3 3 4,1:10.10,3.7,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,False,False
9,10,7,金期莊家(D342),巴度,鄭俊偉,127,1060,1,5,5 6 10,1:10.43,14.0,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,False,False
0,1,8,友誼至佳(E208),周俊樂,韋達,122,1156,3,-,4 4 1,1:09.63,4.2,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,True,True
4,5,9,雪茄之友(D299),賀銘年,丁冠豪,124,1114,12,4,2 2 5,1:10.27,11.0,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,False,False
7,8,10,怪獸媽媽(D408),巫顯東,高伯新,121,1276,11,4-1/2,1 1 8,1:10.36,21.0,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,False,False
1,2,11,電子寶貝(E088),希威森,方嘉柏,121,1106,4,2,6 5 2,1:09.95,18.0,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,False,True
2,3,12,精算赤焰(E258),波健士,蔡約翰,118,1115,6,2-1/2,9 9 3,1:10.05,17.0,2022-01-26,3,跑馬地,第五班,1200米,好地至快地,"HK$ 780,000",8,12,False,True
